GameFileName,GameName,GameDisplay,GameRating,MediaSearch,Manufact,GameYear,NumPlayers,GameType,GKeepDisplays,Category,GameTheme,CUSTOM5,WebLinkURL,IPDBNum,AltRunMode,DesignedBy,Author,GAMEVER,ROM,Tags
Hot Hand (Stern 1979) Tom 1.0,Hot Hand (Stern 1979),Hot Hand (Stern 1979),6274,,Stern,1979,4,SS,"0,1,5",E,Card and Casino,,http://www.ipdb.org/machine.cgi?id=1244,1244,,Harry Williams,"Tom, Bord, BorgDog, Gtxjoe, Thalamus, 32assassin, Destruk, Jak54",1.0,hothand,Odd
Hot Line (Williams 1966) SG1bsoN 1.0.0,Hot Line (Williams 1966),Hot Line (Williams 1966),7376,,Williams,1966,1,EM,"0,1,5",E,Sports,Field and Stream,https://www.ipdb.org/machine.cgi?id=1245,1245,,Steve Kordek,SG1bsoN,1.0.0,,fixHS
Hot Shot (Gottlieb 1973) WED21 1.5.1,Hot Shot (Gottlieb 1973),Hot Shot (Gottlieb 1973),8330,,Gottlieb,1973,4,EM,"0,1,5",E,Billiards,,http://www.ipdb.org/machine.cgi?id=1247,1247,,Ed Krynski,"WED21, Zany, JPSalas, GTXJoe, Mfuegemann, Loserman78, GNance, Mike Farmer, Flupper, HauntFreaks, Kds70",1.5.1,,"ballmass, fixPH"
Hot Shots (Gottlieb 1989) Shannon 1.0,Hot Shots (Gottlieb 1989),Hot Shots (Gottlieb 1989),6040,,Gottlieb,1989,4,SS,"0,1,5",T,Circus and Amusements,,http://www.ipdb.org/machine.cgi?id=1248,1248,,Jon Norris,"Shannon, Randr, Flupper, Bord, BorgDog, Rascal, Rothbauerw",1.0,hotshots,
Hot Tip (Williams 1977) Schreibi34 1.0,Hot Tip (Williams 1977),Hot Tip (Williams 1977),8186,,Williams,1977,4,SS,"0,1,5",E,Sports,Horse,http://www.ipdb.org/machine.cgi?id=3163,3163,,Tony Kraemer,"Schreibi34, Herweh, 32assassin, Poppote, Bord, BorgDog, Thalamus",1.0,httip_l1,FixPH
"Howzat!, Dennis Lillees (Hankin 1980) JPSalas 6.0.0","Howzat!, Dennis Lillees (Hankin 1980)","Howzat!, Dennis Lillees (Hankin 1980)",7362,,Hankin,1980,4,SS,"0,1,5",E,Sports,Baseball,http://www.ipdb.org/machine.cgi?id=3909,3909,,?,JPSalas,6.0.0,howzat,
Humpty Dumpty (Gottlieb 1947) Randr 3.0,Humpty Dumpty (Gottlieb 1947),Humpty Dumpty (Gottlieb 1947),5930,,Gottlieb,1947,1,EM,"0,1,5",E,Fantasy and Legends,,http://www.ipdb.org/machine.cgi?id=1254,1254,,Harry Mabs,Randr,3.0,,Odd
"Hunter, The (Jennings 1935) CactusDude 1.07","Hunter, The (Jennings 1935)","Hunter, The (Jennings 1935)",5672,,Jennings,1935,1,EM,"0,1,5",E,Sports,Field and Stream,https://www.ipdb.org/machine.cgi?id=1255,1255,,,CactusDude,1.07,,Odd
Hurricane (Williams 1991) Balutito 2.0.0,Hurricane (Williams 1991),Hurricane (Williams 1991),9094,,Williams,1991,4,SS dmd,"0,5",E,Circus and Amusements,,http://www.ipdb.org/machine.cgi?id=1257,1257,,Barry Oursler,"Balutito, Herweh",2.0.0,hurr_l2,dup
Hurricane -Night Carnival- (Williams 1991) Csilk 1.4b MOD,Hurricane -Night Carnival- (Williams 1991),Hurricane -Night Carnival- (Williams 1991),9216,,Williams,1991,4,SS dmd,"0,5",E,Circus and Amusements,,http://www.ipdb.org/machine.cgi?id=1257,1257,,Barry Oursler,"Csilk, Herweh",1.4b,hurr_l2,"Sound, FixPhys"
Hustler (LTD 1980) JPSalas 6.0.0,Hustler (LTD 1980),Hustler (LTD 1980),5864,,LTD,1980,2,SS,"0,1,5",T,Billiards,,Not Available,,,?,"JPSalas, Stat, Joey2001, Carlos Guizzo",6.0.0,,
Ice Cold Beer (Taito 1983) Endeemillr 1.1.0,Ice Cold Beer (Taito 1983),Ice Cold Beer (Taito 1983),8000,,Taito,1983,1,EM,"0,5",M,Leisure and Travel,,Not Available,,,?,"Endeemillr, 32assassin, Mfuegemann, Aldiode, Zany, Gtxjoe",1.1.0,,"Odd, FlexDMD"
Ice Fever -NHL Edition- (Gottlieb 1985) Endeemillr 3.0.1 MOD,Ice Fever -NHL Edition- (Gottlieb 1985),Ice Fever -NHL Edition- (Gottlieb 1985),8204,,Gottlieb,1985,4,SS,"0,5",E,Sports,Winter,http://www.ipdb.org/machine.cgi?id=1260,1260,,John Trudeau,"Endeemillr, Armyaviation",3.0.1,icefever,"SSF, 4K"
"Incredible Hulk, The (Gottlieb 1979) BorgDog 2.0","Incredible Hulk, The (Gottlieb 1979)","Incredible Hulk, The (Gottlieb 1979)",8228,,Gottlieb,1979,4,SS,"0,1,5",E,Superheroes,,http://www.ipdb.org/machine.cgi?id=1266,1266,,Ed Krynski,"BorgDog, HauntFreaks, 32assassin, Wildman, Markrock76, Randr, Scottacus, Rothbauerw, Bord",2.0,hulk,
Independence Day (Sega 1996) Fidiko 1.2.5,Independence Day (Sega 1996),Independence Day (Sega 1996),8256,,Sega,1996,6,SS dmd,-1,T,Outer Space,,http://www.ipdb.org/machine.cgi?id=3878,3878,,Rob Hurtado,"Fidiko, goldchicco",1.2.5,id4,"fixPH, PuP"
Indiana Jones (Stern 2008) JPSalas 5.5.0,Indiana Jones (Stern 2008),Indiana Jones (Stern 2008),8228,,Stern,2008,4,SS dmd,"0,5",E,Fantasy and Legends,,https://www.ipdb.org/machine.cgi?id=5306,5306,,John Borg,JPSalas,5.5.0,ij4_210,"4K, MOD, LUT"
Indiana Jones The Pinball Adventure (Williams 1993) VPW 1.1.0 MOD,Indiana Jones The Pinball Adventure (Williams 1993),Indiana Jones The Pinball Adventure (Williams 1993),9640,,Williams,1993,4,SS dmd,-1,E,Fantasy and Legends,,https://www.ipdb.org/machine.cgi?id=1267,1267,,Mark Ritchie,"VPinWorkshop, Tom Tower, Ninuzzu, Destruk, Knorr, Clark Kent, Flupper",1.1.0,ij_l7,PuP
Indianapolis 500 (Bally 1995) TastyWasps 1.36.0,Indianapolis 500 (Bally 1995),Indianapolis 500 (Bally 1995),9272,,Bally,1995,4,SS dmd,"0,5",E,Motorsports,,http://www.ipdb.org/machine.cgi?id=2853,2853,,Dennis Nordman,"TastyWasps, Sheltemke, Dozer, JPSalas, Flupper, Schreibi34",1.36.0,i500_11r,
Ipanema (LTD do Brasil 1976) Halen 1.0.0,Ipanema (LTD do Brasil 1976),Ipanema (LTD do Brasil 1976),4210,,LTD,1976,2,EM,"0,1,5",E,Leisure and Travel,,,,,,"Halen, Teisen",1.0.0,,
Iron Balls (Unidesa 1987) Goldchicco 1.1,Iron Balls (Unidesa 1987),Iron Balls (Unidesa 1987),6202,,Unidesa,1987,4,SS,"0,1,5",T,Science Fiction,,http://www.ipdb.org/machine.cgi?id=4426,4426,,?,"Goldchicco, 32assassin, Mfuegemann",1.1,ironball,
Iron Maiden (Stern 1982) JPSalas 6.0.0RL,Iron Maiden (Stern 1982),Iron Maiden (Stern 1982),8734,,Stern,1982,4,SS,"0,1,5",M,Science Fiction,,http://www.ipdb.org/machine.cgi?id=1270,1270,,Brian Poklacki,"JPSalas, Destruk, Carlos Guizzo",6.0.0RL,ironmaid,Music
Iron Maiden Legacy of the Beast PREMIUM (Stern 2018) VPW 1.0.12,Iron Maiden Legacy of the Beast PREMIUM (Stern 2018),Iron Maiden Legacy of the Beast PREMIUM (Stern 2018),9040,,Stern,2018,4,SS dmd,-1,T,Musicians,,https://www.ipdb.org/machine.cgi?id=6556,6556,,"Keith Elwin, Jeremy Packer",VPinWorkshop,1.0.12,,"PuP, Music"
Iron Maiden -Virtual Time- (Original 2020) Mussinger 1.0.1 MOD,Iron Maiden -Virtual Time- (Original 2020),Iron Maiden -Virtual Time- (Original 2020),8896,,Original,2020,4,SS dmd,"0,5",T,Musicians,,Not Available,,,?,"Mussinger, Herweh, DCrosby, Schreibi34, OldSkoolGamer, Francisco666, ICPjuggla, Flupper, Dark, nFozzy, DJRobX, Rothbauerw, Mark70, Thalamus, Digable",1.0.1,lwar_a83,"FlexDMD, Music"
Iron Man -Pro Vault Edition- (Stern 2010) VPW 1.0.0,Iron Man -Pro Vault Edition- (Stern 2010),Iron Man -Pro Vault Edition- (Stern 2010),9020,,Stern,2010,4,SS dmd,-1,T,Superheroes,,https://www.ipdb.org/machine.cgi?id=6154,6154,,John Borg,VPinWorkshop,1.0.0,im_185ve,PuP
IT -Pinball Madness- (Original 2022) JPSalas 5.5.0,IT -Pinball Madness- (Original 2022),IT -Pinball Madness- (Original 2022),7976,,Original,2022,4,SS dmd,"0,5",M,Monsters and Macabre,,,,,JPSalas,JPSalas,5.5.0,,FlexDMD
Jack Daniels (Original 2020) Davor 1.0 MOD,Jack Daniels (Original 2020),Jack Daniels (Original 2020),8240,,Original,2020,4,SS,"0,1,5",M,Leisure and Travel,,Not Available,,,?,"Davor, JPSalas, Stevegooner123",1.0,wrlok_l3,"Music, dup2"
Jack In The Box (Gottlieb 1973) Mustang 1961 1.0.f2,Jack In The Box (Gottlieb 1973),Jack In The Box (Gottlieb 1973),7426,,Gottlieb,1973,4,EM,"0,5",T,Circus and Amusements,,http://www.ipdb.org/machine.cgi?id=1277,1277,,Ed Krynski,"Mustang1961, Loserman76, HauntFreaks",1.0.f2,,
Jack-Bot (Williams 1995) Bord 1.1.0,Jack-Bot (Williams 1995),Jack-Bot (Williams 1995),9036,,Williams,1995,4,SS dmd,"0,5",E,Card and Casino,,http://www.ipdb.org/machine.cgi?id=http://www.ipdb.org/machine.cgi?id=3619,3619,,Barry Oursler,"Bord, DJRobX, Rothbauerw, SliderPoint, Draifet",1.1.0,jb_10r,
Jackpot (Williams 1971) Mustang1961 1.0.b,Jackpot (Williams 1971),Jackpot (Williams 1971),6482,,Williams,1971,4,EM,"0,5",E,Wild West,,https://www.ipdb.org/machine.cgi?id=1279,1279,,Norm Clark,"Albert, Loserman76, -=Kees=-, Jeverds",1.0.b,,dup
Jacks to Open (Gottlieb 1984) JPSalas 6.0.0,Jacks to Open (Gottlieb 1984),Jacks to Open (Gottlieb 1984),5736,,Gottlieb,1984,4,SS,"0,1,5",E,Card and Casino,,https://www.ipdb.org/machine.cgi?id=1282,1282,,Ed Krynski,JPSalas,6.0.0,jack2opn,
Jalisco (Recreativos Franco 1976) JPSalas 1.0.0,Jalisco (Recreativos Franco 1976),Jalisco (Recreativos Franco 1976),7326,,Recreativos Franco,1976,1,EM,"0,1,5",M,Wild West,,https://www.ipdb.org/machine.cgi?id=4667,4667,,,JPSalas,1.0.0,,
Jalopy (Williams 1951) Webby 1.1.0,Jalopy (Williams 1951),Jalopy (Williams 1951),7904,,Williams,1951,1,EM,"0,1,5",E,Motorsports,,https://www.ipdb.org/machine.cgi?id=1284,1284,,"Harry Williams, Sam Stern, George Molentin","Webby, Loserman76, Ukexpat71",1.1.0,,"Odd, dup"
James Bond 007 (Gottlieb 1980) Teisen 1.0.0,James Bond 007 (Gottlieb 1980),James Bond 007 (Gottlieb 1980),6682,,Gottlieb,1980,4,SS,"0,1,5",T,Military and Spies,,http://www.ipdb.org/machine.cgi?id=1286,1286,,Allen Edwall,"Teisen, 32assassin, Mfuegemann",1.0.0,jamesb,
Jet Spin (Gottlieb 1977) Mustang1961 1.0.a,Jet Spin (Gottlieb 1977),Jet Spin (Gottlieb 1977),8040,,Gottlieb,1977,4,EM,"0,5",E,Sports,Surf-Skate-Cycle,http://www.ipdb.org/machine.cgi?id=1290,1290,,Ed Krynski,"Mustang1961, Loserman76",1.0.a,,
Jimi Hendrix (Original 2021) Balutito 1.2.0 MOD,Jimi Hendrix (Original 2021),Jimi Hendrix (Original 2021),6322,,Original,2021,4,SS,"0,1,5",E,Musicians,,,,,,Balutito,1.2.0,ironmaid,"Music, dup"
Jive Time (Williams 1970) Rothbauerw 2.0.0RL,Jive Time (Williams 1970),Jive Time (Williams 1970),8290,,Williams,1970,1,EM,"0,1,5",E,Musicians,,http://www.ipdb.org/machine.cgi?id=1298,1298,,Norm Clark,"Rothbauerw, Stat, Randr, 32assassin, Kiwi, Acronovum, BorgDog, Loserman",2.0.0RL,,"Music, fixPhys"
Johnny Mnemonic (Williams 1995) VPW 1.2.2,Johnny Mnemonic (Williams 1995),Johnny Mnemonic (Williams 1995),9248,,Williams,1995,4,SS dmd,-1,T,Science Fiction,,http://www.ipdb.org/machine.cgi?id=http://www.ipdb.org/machine.cgi?id=3683,3683,,George Gomez,VPinWorkshop,1.2.2,jm_12r,PuP
Joker (Gottlieb 1950) Loserman76 1.0,Joker (Gottlieb 1950),Joker (Gottlieb 1950),6362,,Gottlieb,1950,1,EM,"0,1,5",T,Card and Casino,,https://www.ipdb.org/machine.cgi?id=1304,1304,,Wayne Neyens,"Loserman76, PBecker, Itchigo",1.0,,Odd
Joker Poker -Smokey Blues Edition- (Gottlieb 1978) HiRez00 1.6.0,Joker Poker -Smokey Blues Edition- (Gottlieb 1978),Joker Poker -Smokey Blues Edition- (Gottlieb 1978),8706,,Gottlieb,1978,4,EM,"0,1,5",T,Card and Casino,,http://www.ipdb.org/machine.cgi?id=1306,1306,,Ed Krynski,HiRez00,1.6.0,jokrpokr,Music
Joker Wild (Bally 1970) Hsm 1.0,Joker Wild (Bally 1970),Joker Wild (Bally 1970),5642,,Bally,1970,1,EM,"0,1,5",E,Card and Casino,,https://www.ipdb.org/machine.cgi?id=3573,3573,,?,"Hsm, Updon719",1.0,,Odd
Jokerz! (Williams 1988) VPW 1.3.1,Jokerz! (Williams 1988),Jokerz! (Williams 1988),9078,,Williams,1988,4,SS alpha,"0,5",E,Card and Casino,,http://www.ipdb.org/machine.cgi?id=1308,1308,,Barry Oursler,VPinWorkshop,1.3.1,jokrz_l6,
Jolly Park (Spinball S.A.L. 1996) JPSalas 5.5.0,Jolly Park (Spinball S.A.L. 1996),Jolly Park (Spinball S.A.L. 1996),7442,,Spinball S.A.L.,1996,4,SS dmd,"0,5",T,Circus and Amusements,,http://www.ipdb.org/machine.cgi?id=4618,4618,,?,"JPSalas, Akiles50000, Dark, Tab, Destruk, Gerrit, Arngrim, Gaston",5.5.0,jolypark,
Jolly Roger (Williams 1967) Drybonz 1.1 MOD,Jolly Roger (Williams 1967),Jolly Roger (Williams 1967),7514,,Williams,1967,4,EM,"0,1,5",E,Oceans and Pirates,,http://www.ipdb.org/machine.cgi?id=1314,1314,,Norm Clark,"Drybonz, Kees, Loserman76",1.1,,fixHS
Joust (Williams 1983) Dark 1.0,Joust (Williams 1983),Joust (Williams 1983),7360,,Williams,1983,2,SS,"0,1,5",E,Medieval Era,,http://www.ipdb.org/machine.cgi?id=1316,1316,,Barry Oursler,"Dark, Randr",1.0,jst_l2,Odd
Joust (Bally 1969) Kees 1.0.0,Joust (Bally 1969),Joust (Bally 1969),6980,,Bally,1969,2,EM,"0,1,5",E,Medieval Era,,https://www.ipdb.org/machine.cgi?id=1317,1317,,Ted Zale,Kees,1.0.0,,Zips
JPs Deadpool -DeadPuP- (Original 2021) Gedankekojote97 1.0.0 MOD,JPs Deadpool -DeadPuP- (Original 2021),JPs Deadpool -DeadPuP- (Original 2021),9024,,Original,2021,4,SS dmd,-1,M,Superheroes,,,,,,"Gedankekojote97, JPSalas",1.0.0,,"PuP, FlexDMD"
JPs Deadpool (Original 2021) JPSalas 5.5.0,JPs Deadpool (Original 2021),JPs Deadpool (Original 2021),8834,,Original,2021,4,SS dmd,"0,5",M,Superheroes,,,,,,JPSalas,5.5.0,,"dup, FlexDMD"
JPs Friday the 13th (Original 2021) JPSalas 5.5.0,JPs Friday the 13th (Original 2021),JPs Friday the 13th (Original 2021),8240,,Original,2021,4,SS dmd,"0,5",M,Monsters and Macabre,,,,,,JPSalas,5.5.0,,FlexDMD
JPs Ghostbusters Slimer (Original 2017) JPSalas 6.0.1,JPs Ghostbusters Slimer (Original 2017),JPs Ghostbusters Slimer (Original 2017),8666,,Original,2017,4,SS dmd,"0,5",T,Monsters and Macabre,,http://www.ipdb.org/machine.cgi?id=6332,6332,,John Trudeau,"JPSalas, Pmax65",6.0.1,,"dup, FlexDMD"
JPs Iron Man 2 Armored Adventures (Original 2014) JPSalas 5.5.0,JPs Iron Man 2 Armored Adventures (Original 2014),JPs Iron Man 2 Armored Adventures (Original 2014),8366,,Original,2014,4,SS dmd,"0,5",T,Superheroes,,http://www.ipdb.org/machine.cgi?id=6154,6154,,John Borg,JPSalas,5.5.0,im_183,dup
JPs Whoa Nellie (WhizBang Pinball 2011) JPSalas 5.5.0,JPs Whoa Nellie (WhizBang Pinball 2011),JPs Whoa Nellie (WhizBang Pinball 2011),7540,,WhizBang Pinball,2011,1,EM,"0,1,5",M,Workplaces,,https://www.ipdb.org/machine.cgi?id=5863,5863,,"Dennis Nordman, Greg Freres",JPSalas,5.5.0,,dup
JPs World Joker Tour (Stern 2006) JPSalas 5.5.0 MOD,JPs World Joker Tour (Stern 2006),JPs World Joker Tour (Stern 2006),8666,,Stern,2006,4,SS dmd,"0,5",E,Card and Casino,,http://www.ipdb.org/machine.cgi?id=5134,5134,,Steve Ritchie,JPSalas,5.5.0,wpt_140a,
Jubilee (Williams 1973) BorgDog 1.1,Jubilee (Williams 1973),Jubilee (Williams 1973),7120,,Williams,1973,4,EM,"0,5",E,Empires,,http://www.ipdb.org/machine.cgi?id=1321,1321,,Steve Kordek,"BorgDog, HauntFreaks, Loserman76, GNance, Scotty VH",1.1,,
Judge Dredd (Bally 1993) VPW 1.1.0 MOD,Judge Dredd (Bally 1993),Judge Dredd (Bally 1993),9252,,Bally,1993,4,SS dmd,-1,T,Cops and Robbers,,http://www.ipdb.org/machine.cgi?id=1322,1322,,John Trudeau,VPinWorkshop,1.1.0,jd_l1,PuP
Jumping Jack (Gottlieb 1973) Hauntfreaks 2.0.2,Jumping Jack (Gottlieb 1973),Jumping Jack (Gottlieb 1973),7100,,Gottlieb,1973,2,EM,"0,5",T,Circus and Amusements,,http://www.ipdb.org/machine.cgi?id=1329,1329,,Ed Krynski,"HauntFreaks, Loserman76",2.0.2,,dup2
Jungle (Gottlieb 1972) Mustang1961 1.0.c,Jungle (Gottlieb 1972),Jungle (Gottlieb 1972),7848,,Gottlieb,1972,4,EM,"0,1,5",E,Jungle,,http://www.ipdb.org/machine.cgi?id=1332,1332,,Ed Krynski,"Mustang1961, Loserman76",1.0.c,,
Jungle Lord (Williams 1981) UnclePaulie 2.0.1,Jungle Lord (Williams 1981),Jungle Lord (Williams 1981),8522,,Williams,1981,4,SS,"0,5",M,Jungle,,http://www.ipdb.org/machine.cgi?id=1338,1338,,Barry Oursler,UnclePaulie,2.0.1,jngld_l2,
Jungle Princess (Gottlieb 1977) Frank_Enstein 2.0.1RL,Jungle Princess (Gottlieb 1977),Jungle Princess (Gottlieb 1977),9068,,Gottlieb,1977,2,EM,"0,5",E,Jungle,,http://www.ipdb.org/machine.cgi?id=1339,1339,,Ed Krynski,"Frank_Enstein, BorgDog",2.0.1RL,,Music
Junk Yard -Blacklight- (Williams 1996) TastyWasps 1.8.3 MOD,Junk Yard -Blacklight- (Williams 1996),Junk Yard -Blacklight- (Williams 1996),8874,,Williams,1996,4,SS dmd,"0,5",T,Workplaces,,http://www.ipdb.org/machine.cgi?id=4014,4014,,Barry Oursler,TastyWasps,1.8.3,jy_12,dup
Jurassic Park (Data East 1993) Siggi 1.0 MOD,Jurassic Park (Data East 1993),Jurassic Park (Data East 1993),9340,,Data East,1993,4,SS dmd,-1,T,Jurassic Era,,http://www.ipdb.org/machine.cgi?id=http://www.ipdb.org/machine.cgi?id=1343,1343,,John Borg,"Siggi, Dark, Bodydump, Randr, Rothbauerw, Flupper, HauntFreaks, Lobotomy, ICPjuggla, Jkimbrell, SliderPoint, Jim, Thalamus",1.0,jupk_513,"PuP, dup"
Jurassic Park T-Rex Remix (Data East 1993) VPW 1.0.0,Jurassic Park T-Rex Remix (Data East 1993),Jurassic Park T-Rex Remix (Data East 1993),9420,,Data East,1993,4,SS dmd,"0,5",T,Jurassic Era,,https://www.pinballcode.com/jp6,1343,,John Borg,"VPinWorkshop, Dark",1.0.0,jupk_600,
Jurassic Park The Lost World (Sega 1997) JPSalas 5.5.0,Jurassic Park The Lost World (Sega 1997),Jurassic Park The Lost World (Sega 1997),8254,,Sega,1997,6,SS dmd,"0,5",T,Jurassic Era,,http://www.ipdb.org/machine.cgi?id=4136,4136,,John Borg,"JPSalas, Dark, Flupper",5.5.0,jplstw22,
Jurassic Park -Stern LE- (Stern 2019) Marty02 4.1.0,Jurassic Park -Stern LE- (Stern 2019),Jurassic Park -Stern LE- (Stern 2019),6080,,Stern,2019,4,SS dmd,"0,5",T,Jurassic Era,,https://www.ipdb.org/machine.cgi?id=6575,6575,,"Keith Elwin, Jonathan Bergeron","Marty02, JPSalas, HauntFreaks",4.1.0,,"PuP, FlexDMD"
Kick Off (Bally 1977) 7heS4ge 1.1.0,Kick Off (Bally 1977),Kick Off (Bally 1977),5962,,Bally,1977,4,EM,"0,1,5",E,Sports,Soccer,https://www.ipdb.org/machine.cgi?id=1365,1365,,,7heS4ge,1.1.0,,
Kickoff (Williams 1967) Loserman76 1.0a,Kickoff (Williams 1967),Kickoff (Williams 1967),7470,,Williams,1967,1,EM,"0,1,5",E,Sports,Football,https://www.ipdb.org/machine.cgi?id=1362,1362,,Steve Kordek,"Loserman76, GNance, Jon Osborne",1.0a,,
Killer Instinct (Original 2024) TeamTuga 1.3.0,Killer Instinct (Original 2024),Killer Instinct (Original 2024),6960,,Original,2004,4,SS alpha,-1,M,Sports,Combat,,,,,Team Tuga,1.3.0,,"PuP, FlexDMD"
King Kong -Rare Prototype- (Data East 1990) Cyberpez 1.0,King Kong -Rare Prototype- (Data East 1990),King Kong -Rare Prototype- (Data East 1990),8624,,Data East,1990,4,SS alpha,"0,5",T,Jungle,,http://www.ipdb.org/machine.cgi?id=3194,3194,,Jerry Armstrong,"Cyberpez, Javier, GtxJoe, Dazz, DStruct, WIldman, Arngrim, Toxie, Fuzzel, Thalamus",1.0,kiko_a10,
King of Diamonds (Gottlieb 1967) EMUnderdogs 1.3.0,King of Diamonds (Gottlieb 1967),King of Diamonds (Gottlieb 1967),8550,,Gottlieb,1967,1,EM,"0,1,5",E,Card and Casino,,http://www.ipdb.org/machine.cgi?id=1372,1372,,Ed Krynski,"EMUnderdogs, Loserman76, GNance",1.3.0,,
King Pin (Williams 1962) LeeOneil 1.1.0,King Pin (Williams 1962),King Pin (Williams 1962),8384,,Williams,1962,1,EM,"0,1,5",E,Sports,Bowling,https://www.ipdb.org/machine.cgi?id=1375,1375,,Norm Clark,"LeeOneil, Loserman76, PBecker, Itchigo",1.1.0,,
King Rock (Gottlieb 1972) Mustang1961 1.0.a,King Rock (Gottlieb 1972),King Rock (Gottlieb 1972),7362,,Gottlieb,1972,4,EM,"0,1,5",E,Medieval Era,,http://www.ipdb.org/machine.cgi?id=1377,1377,,Ed Krynski,"Mustang1961, Loserman76, Bodydump, GNance, JPSalas, Pinuck, HauntFreaks, BorgDog, Arngrim",1.0.a,,
King Tut (Bally 1969) DrinkCristal 1.0.0,King Tut (Bally 1969),King Tut (Bally 1969),4960,,Bally,1969,1,EM,"0,1,5",E,Empires,,https://www.ipdb.org/machine.cgi?id=1378,1378,,"Ted Zale, Dick White",Drinkcristal,1.0.0,,
Kingdom (J. Esteban 1980) JPSalas 6.0.0,Kingdom (J. Esteban 1980),Kingdom (J. Esteban 1980),6836,,J. Esteban,1980,4,EM,"0,5",E,Empires,,https://www.ipdb.org/machine.cgi?id=5168,5168,,?,JPSalas,6.0.0,,
Kingpin -1920 Mod- (Capcom 1996) SG1bsoN 1.1.0,Kingpin -1920 Mod- (Capcom 1996),Kingpin -1920 Mod- (Capcom 1996),9030,,Capcom,1996,4,SS dmd,"0,5",M,Cops and Robbers,,http://www.ipdb.org/machine.cgi?id=4000,4000,,Mark Ritchie,"SG1bsoN, ICPJuggla, Freneticamnesic, Dark",1.1.0,kpv106,fixPhys
Kings and Queens (Gottlieb 1965) Okobojimusky 1.1.0,Kings and Queens (Gottlieb 1965),Kings and Queens (Gottlieb 1965),7364,,Gottlieb,1965,1,EM,"0,1,5",E,Card and Casino,,http://www.ipdb.org/machine.cgi?id=1381,1381,,Wayne Neyens,"Okobojimusky, Loserman76,GNance",1.1.0,,
Kings of Steel (Bally 1984) UnclePaulie 2.0.0,Kings of Steel (Bally 1984),Kings of Steel (Bally 1984),8266,,Bally,1984,4,SS,"0,5",E,Medieval Era,,http://www.ipdb.org/machine.cgi?id=1382,1382,,Greg Kmiec,"UnclePaulie, 32assassin",2.0.0,kosteel,
Kiss (Bally 1979) GauGau 2.3.1,Kiss (Bally 1979),Kiss (Bally 1979),8530,,Bally,1979,4,SS,"0,1,5",T,Musicians,,http://www.ipdb.org/machine.cgi?id=1386,1386,,John Borg,"GauGau, jbg4208, Larouillas",2.3.1,kissb,"Music, dup2"
Kiss (Bally 1979) UnclePaulie 2.0.0,Kiss (Bally 1979),Kiss (Bally 1979),8716,,Bally,1979,4,SS,"0,1,5",T,Musicians,,http://www.ipdb.org/machine.cgi?id=1386,1386,,John Borg,UnclePaulie,2.0.0,kisse,Music
KISS -LE- (Stern 2015) Balutito 1.3.0,KISS -LE- (Stern 2015),KISS -LE- (Stern 2015),5920,,Stern,2015,4,SS dmd,"0,5",T,Musicians,,http://www.ipdb.org/machine.cgi?id=6265,6265,,Jim Patla,"Balutito, Daryl",1.3.0,,"FlexDMD, Music"
Klondike (Williams 1971) Kiwi 1.0.2,Klondike (Williams 1971),Klondike (Williams 1971),7042,,Williams,1971,1,EM,"0,1,5",E,Wild West,,https://www.ipdb.org/machine.cgi?id=1388,1388,,"Norm Clark, Christian Marche","Kiwi, Leon Spalding, JP Salas, Leeoneil",1.0.2,,
Knight Rider (Original 2018) Tombg 1.0.0,Knight Rider (Original 2018),Knight Rider (Original 2018),6002,,Original,2018,4,SS dmd,-1,E,Cops and Robbers,,http://www.pinsimdb.org/pinball/table-23305-knight_rider_(doflinx_cabinet_edition),,,,"Tombg, Rom, TerryRed",1.0.0,,PuP
Knock Out (Gottlieb 1950) Shannon 1.0.2,Knock Out (Gottlieb 1950),Knock Out (Gottlieb 1950),8012,,Gottlieb,1950,1,EM,"0,1,5",E,Sports,Combat,https://www.ipdb.org/machine.cgi?id=1391,1391,,"Harry Mabs, Roy Parker","Shannon, Bord, Loserman",1.0.2,,Odd
Krull (Gottlieb 1983) Rascal 1.0.0,Krull (Gottlieb 1983),Krull (Gottlieb 1983),7976,,Gottlieb,1983,4,SS,"0,5",E,Fantasy and Legends,,http://www.ipdb.org/machine.cgi?id=1397,1397,,John Trudeau,"Rascal, Mfuegemann, Kevinleedrum, Jean-Rene Karr, Krellan, Chris Hutchins, Inkochnito, Arngrim, Batch",1.0.0,krull,
Labyrinth (Original 2021) ZandysArcade 3.0.0 MOD,Labyrinth (Original 2021),Labyrinth (Original 2021),5700,,Original,2021,4,SS,-1,E,Fantasy and Legends,,,,,,"ZandysArcade, Ronboy751",3.0.0,skatebll,
Lady Luck (Bally 1986) Goldchicco 1.1.0,Lady Luck (Bally 1986),Lady Luck (Bally 1986),7600,,Bally,1986,4,SS,"0,1,5",E,Card and Casino,,http://www.ipdb.org/machine.cgi?id=http://www.ipdb.org/machine.cgi?id=1402,1402,,?,"Goldchicco, Kalavera3, Destruk, Xenonph, Angrym",1.1.0,ladyluck,
Lady Luck (Recel 1976) Wed21 1.5.0,Lady Luck (Recel 1976),Lady Luck (Recel 1976),7326,,Recel,1976,4,EM,"0,1,5",E,Card and Casino,,http://www.ipdb.org/machine.cgi?id=1405,1405,,?,Wed21,1.5.0,,SSF
